id	ident	type	name	latitude_deg	longitude_deg	elevation_ft	iso_country	iso_region	municipality	icao_code	iata_code	gps_code	local_code
16641	CD10	small_airport	Chapman Field	37.6749992370605	-106.555999755859	8100	US	US-CO	South Fork			CD10	CD10
16644	CD13	small_airport	Morris Airport	39.8350982666016	-103.736000061035	4750	US	US-CO	Deer Trail			CD13	CD13
16645	CD14	small_airport	J & S Airport	39.8288993835449	-104.436996459961	5320	US	US-CO	Bennett			CD14	CD14
16646	CD15	small_airport	Schantz Airstrip	39.295794	-104.12178	5870	US	US-CO	Simla			CD15	CD15
16648	CD17	small_airport	Bijou Basin Airport	39.905912	-104.122023	4885	US	US-CO	Byers			CD17	CD17
16651	CD20	small_airport	Sprague Airport	40.4749984741211	-105.220001220703	5603	US	US-CO	Loveland			CD20	CD20
16654	CD23	small_airport	Aero Bear Field	39.198299407959	-104.329002380371	6300	US	US-CO	Calhan			CD23	CD23
16659	CD28	small_airport	Tall Timber Airport	39.6439018249512	-105.267997741699	7360	US	US-CO	Indian Hills			CD28	CD28
16663	CD32	small_airport	Castle Lakes Airport	37.9091987609863	-107.349998474121	9300	US	US-CO	Lake City			CD32	CD32
16670	CD39	small_airport	Pond's Field	40.2649993896484	-105.137001037598	5050	US	US-CO	Berthoud			CD39	CD39
16676	CD45	small_airport	Flyin' B Ranch Airport	39.323299407959	-104.572998046875	6720	US	US-CO	Elizabeth			CD45	CD45
16679	CD48	small_airport	Cuchara Ranch Airport	37.7863998413086	-104.59400177002	5827	US	US-CO	Walsenburg			CD48	CD48
16693	CD69	small_airport	Morning Shadows Ranch Airport	37.7402992248535	-106.526000976563	8300	US	US-CO	South Fork			CD69	CD69
16703	CD82	small_airport	Val Air Airport	37.3377990722656	-107.851997375488	6548	US	US-CO	Durango			CD82	CD82
16704	CD97	small_airport	Montemadeira Ii Airport	38.8055992126465	-107.774002075195	5750	US	US-CO	Hotchkiss			CD97	CD97
16705	CD99	small_airport	Lucky L Ranch Airport	40.3582992553711	-106.830001831055	7000	US	US-CO	Steamboat Springs			CD99	CD99
16713	CHP	small_airport	Circle Hot Springs Airport	65.485496521	-144.610992432	956	US	US-AK	Circle Hot Springs		CHP	CHP	CHP
16715	CJJ	small_airport	Ellen Church Field	43.3652992249	-92.133102417	1279	US	US-IA	Cresco			KCJJ	CJJ
16716	CJX	small_airport	Crooked Creek Airport	61.870315	-158.137636	178	US	US-AK	Crooked Creek		CKD	PACJ	CJX
312535	CKR	small_airport	Crane Island Airstrip	48.5978	-122.9979	108	US	US-WA	Crane Island		CKR		
16717	CKU	small_airport	Cordova Municipal Airport	60.5438995361	-145.727005005	12	US	US-AK	Cordova		CKU	CKU	CKU
16718	CKX	small_airport	Chicken Airport	64.066495	-141.951342	1640	US	US-AK	Chicken		CKX	CKX	CKX
16720	CL01	small_airport	Eagle Field	36.899899	-120.667999	153	US	US-CA	Dos Palos			CL01	CL01
16723	CL04	small_airport	Sky Way Estates Airport	38.410701751709	-121.235000610352	92	US	US-CA	Elk Grove			CL04	CL04
16730	CL11	small_airport	Ferdun Ranch Airport	38.1346015930176	-121.220001220703	64	US	US-CA	Lodi			CL11	CL11
16732	CL13	small_airport	Brian Ranch Airport	34.5153007507324	-117.762001037598	3230	US	US-CA	Palmdale			CL13	CL13
16742	CL23	small_airport	Jones/Ag-Viation Airport	39.4595985412598	-121.695999145508	109	US	US-CA	Biggs			CL23	CL23
16743	CL24	small_airport	Kindsvater Ranch Airport	36.8498992919922	-119.51000213623	529	US	US-CA	Clovis			CL24	CL24
16744	CL25	small_airport	7R Ranch Airport	34.935552	-119.451901	3176	US	US-CA	New Cuyama			CL25	CL25
16748	CL29	small_airport	Camino Airstrip	34.8349990844727	-114.957000732422	2079	US	US-CA	Goffs			CL29	CL29
16752	CL33	small_airport	Pauma Valley Air Park	33.3106002807617	-116.998001098633	756	US	US-CA	Pauma Valley			CL33	CL33
16754	CL35	small_airport	Warner Springs Gliderport Airport	33.2845	-116.675003	2885	US	US-CA	Warner Springs			CL35	CL35
16755	CL36	small_airport	Allan Ranch Flight Park Ultralightport	38.569400787354	-122.80400085449	160	US	US-CA	Windsor				CL36
16765	CL46	small_airport	Quail Lake Sky Park Airport	34.7677993774414	-118.732002258301	3370	US	US-CA	Gorman/Lancaster			CL46	CL46
16775	CL56	small_airport	Ranchaero Airport	39.719601	-121.871002	173	US	US-CA	Chico			CL56	CL56
16793	CL74	small_airport	Skyotee Ranch Airport	34.831901550293	-118.401000976563	2600	US	US-CA	Rosamond			CL74	CL74
16796	CL77	small_airport	Bonny Doon Village Airport	37.070499420166	-122.126998901367	2020	US	US-CA	Santa Cruz			CL77	CL77
16803	CL84	small_airport	Ahlem Farms Airport	37.3883018493652	-120.927001953125	73	US	US-CA	Hilmar			CL84	CL84
16819	CLF	small_airport	Tischner Air Airport	64.2545	-149.19207	650	US	US-AK	Anderson				2AN
16824	CN12	small_airport	Williams Gliderport	39.163501739502	-122.13200378418	68	US	US-CA	Williams			CN12	CN12
16825	CN13	small_airport	Borges - Clarksburg Airport	38.443199	-121.509003	16	US	US-CA	Clarksburg			CN13	CN13
16827	CN15	small_airport	Vineyard Oaks Farm Airport	36.3692016601563	-119.786003112793	210	US	US-CA	Lemore			CN15	CN15
16829	CN19	small_airport	Las Serpientes Airport	37.9331016540527	-121.612998962402	10	US	US-CA	Knightsen			CN19	CN19
16832	CN23	small_airport	Harvard Airport	34.9617004394531	-116.675003051758	1825	US	US-CA	Yermo			CN23	CN23
16838	CN29	small_airport	J-B Airport	37.9351997375488	-121.014999389648	103	US	US-CA	Farmington			CN29	CN29
16844	CN37	small_airport	Kelso Valley Airport	35.38130188	-118.2310028	4047	US	US-CA	Mojave			CN37	CN37
16845	CN38	small_airport	Flying B Ranch Airport	38.3413009643555	-121.436996459961	19	US	US-CA	Franklin			CN38	CN38
16847	CN42	small_airport	Double Creek Ranch Airport	40.445702	-121.882004	2030	US	US-CA	Manton			CN42	CN42
16849	CN44	small_airport	Flying Bull Airport	37.620231	-121.165331	40	US	US-CA	Modesto			CN44	CN44
507595	CN86	small_airport	River Highlands Ranch Airport	39.182051	-121.281526	880	US	US-CA	Grass Valley			CN86	CN86
322719	CN95	small_airport	Heritage Field Airport	37.9933056	-121.4922903	-24	US	US-CA	Stockton			CN95	CN95
45318	CN98	small_airport	Walters Camp Airport	33.245556	-114.710278	309	US	US-CA	Palo Verde			CN98	CN98
322043	CN99	small_airport	Del Mar Farms Airport	37.5464444	-121.1585778	65	US	US-CA	Patterson			CN99	CN99
16854	CO00	small_airport	Flagler Aerial Spraying Inc Airport	39.2799987792969	-103.067001342773	4945	US	US-CO	Flagler			CO00	CO00
16856	CO02	small_airport	Harrington Ranch Airport	39.6296997070313	-104.518997192383	5975	US	US-CO	Bennet			CO02	CO02
16857	CO03	small_airport	Aspen Gliderport	39.2599983215332	-106.912002563477	8440	US	US-CO	Aspen			CO03	CO03
16860	CO06	small_airport	Wirth Field	40.513599395752	-103.912002563477	4881	US	US-CO	New Raymer			CO06	CO06
16861	CO07	small_airport	Athanasiou Valley Airport	39.8541984558105	-105.471000671387	8900	US	US-CO	Blackhawk			CO07	CO07
16864	CO10	small_airport	Lemons Private Strip	39.994701385498	-105.223999023438	5230	US	US-CO	Boulder			CO10	CO10
16865	CO11	small_airport	Granite Mountain Lodge Airport	38.4160995483398	-106.057998657227	9000	US	US-CO	Salida			CO11	CO11
16866	CO12	small_airport	Brighton Van-Aire Estates Airport	39.98352	-104.70464	5055	US	US-CO	Brighton			CO12	CO12
16869	CO15	small_airport	Kelly Air Park	39.2247009277	-104.63999939	7040	US	US-CO	Elbert			CO15	CO15
16871	CO17	small_airport	Sky Haven Airport	39.7136001586914	-104.194000244141	5215	US	US-CO	Byers			CO17	CO17
16872	CO18	small_airport	Chaparral Airport	39.464001	-104.258003	5930	US	US-CO	Deer Trail			CO18	CO18
16873	CO19	small_airport	Tezak Airport	38.43568	-105.26028	6280	US	US-CO	Canon City			CO19	CO19
16874	CO20	small_airport	Flying W Ranch Airport	38.8624992370605	-107.820999145508	6885	US	US-CO	Cedaredge			CO20	CO20
43038	CO22	small_airport	Hildebrandt Airport	39.279623	-102.47474	4300	US	US-CO	Bethune			CO22	CO22
16879	CO25	small_airport	Metrogro Farm Airport	39.494857	-103.727361	5240	US	US-CO	Agate			CO25	CO25
16881	CO27	small_airport	Tanner Field	37.4678001403809	-108.665000915527	6640	US	US-CO	Cortez			CO27	CO27
16892	CO38	small_airport	Comanche Airfield Llc Airport	39.747200012207	-104.313003540039	5350	US	US-CO	Strasburg			CO38	CO38
16896	CO42	small_airport	Circle 8 Ranch Airport	39.3347015380859	-104.545997619629	6650	US	US-CO	Elizabeth			CO42	CO42
16897	CO43	small_airport	Pinyon Airport	39.002799987793	-108.709999084473	6980	US	US-CO	Glade Park			CO43	CO43
16901	CO47	small_airport	Goldys Field	39.599998	-106.973999	6720	US	US-CO	Gypsum			CO47	CO47
16902	CO48	small_airport	Crop Air Inc Airport	40.512201	-104.651256	4800	US	US-CO	Eaton			CO48	CO48
16906	CO52	small_airport	Marshdale STOLport	39.5833015441895	-105.303001403809	7700	US	US-CO	Evergreen			CO52	CO52
16907	CO53	small_airport	Yankee Field	40.6347007751465	-104.990997314453	5050	US	US-CO	Fort Collins			CO53	CO53
16908	CO54	small_airport	G W Flanders Ranch Strip	38.9832992553711	-104.634002685547	7260	US	US-CO	Falcon			CO54	CO54
16909	CO55	small_airport	Christman Field	40.5971984863281	-105.143997192383	5160	US	US-CO	Fort Collins			CO55	CO55
16910	CO56	small_airport	Jjs Airport	39.9640998840332	-104.462997436523	5075	US	US-CO	Keenesburg			CO56	CO56
16912	CO58	small_airport	Wings N Things Airpark & Museum Airport	40.105801	-104.955002	5000	US	US-CO	Longmont			CO58	CO58
16913	CO59	small_airport	Hay Fever Farm Airport	40.5457992553711	-104.564002990723	4840	US	US-CO	Galeton			CO59	CO59
16914	CO60	small_airport	Horseshoe Landings Airport	40.105344	-104.429712	4800	US	US-CO	Keenesburg			CO60	CO60
16919	CO65	small_airport	Geary Ranch Airport	38.0457992553711	-105.471000671387	8300	US	US-CO	Westcliffe			CO65	CO65
16926	CO73	small_airport	Air Sprayers Number 2 Airport	38.11172	-102.21524	3610	US	US-CO	Hartman			CO73	CO73
16929	CO76	small_airport	Eden Ranch Airport	38.835708	-107.867003	6150	US	US-CO	Hotchkiss			CO76	CO76
16933	CO80	small_airport	Fowler Airport	38.0724983215332	-104.045997619629	4428	US	US-CO	Fowler			CO80	CO80
16935	CO82	small_airport	Land Airport	40.0957984924316	-104.588996887207	5000	US	US-CO	Keenesburg			CO82	CO82
16937	CO84	small_airport	Idlers Field	39.6082992553711	-102.541000366211	4159	US	US-CO	Kirk			CO84	CO84
16942	CO89	small_airport	Barber Field	38.7728004455566	-108.043998718262	5050	US	US-CO	Delta			CO89	CO89
16943	CO90	small_airport	Usaf Academy Bullseye Aux Airstrip	38.75830078125	-104.306999206543	6036	US	US-CO	Ellicott			CO90	CO90
16945	CO92	small_airport	Frasier Ranch Airport	39.644451	-103.641672	5000	US	US-CO	Last Chance				
16946	CO93	small_airport	Perry Park Airport	39.25	-104.890998840332	6700	US	US-CO	Larkspur			CO93	CO93
16948	CO95	small_airport	True Grit South Airport	38.052378	-107.984871	9580	US	US-CO	Telluride			CO95	CO95
16949	CO96	small_airport	Reed Hollow Ranch Airport	39.3717002868652	-104.74299621582	6200	US	US-CO	Franktown			CO96	CO96
16950	CO97	small_airport	Comanche Springs Ranch Airport	39.7207984924316	-104.322998046875	5435	US	US-CO	Strasburg			CO97	CO97
16957	CSR	small_airport	Campbell Airstrip	61.1586990356445	-149.781005859375	286	US	US-AK	Anchorage			CSR	CSR
16959	CT01	small_airport	Whelan Farms Airport	41.6661987304688	-73.1890029907227	1020	US	US-CT	Bethlehem			CT01	CT01
16965	CT07	small_airport	Skis Landing Area Airport	41.573393	-72.301318	510	US	US-CT	Colchester			CT07	CT07
16967	CT09	small_airport	Heckler Field	41.802898	-72.391701	793	US	US-CT	Coventry			CT09	CT09
16968	CT11	small_airport	Devils Hopyard Field	41.444	-72.338997	125	US	US-CT	East Haddam			CT11	CT11
16970	CT13	small_airport	Yankee Airstrip	41.874482	-71.819472	720	US	US-CT	East Killingly			CT13	CT13
16971	CT14	small_airport	Bancroft Airport	41.8667984008789	-72.6162033081055	52	US	US-CT	East Windsor Hill			CT14	CT14
16972	CT15	small_airport	Wysocki Field	41.9454002380371	-72.4776000976563	390	US	US-CT	Ellington			CT15	CT15
16976	CT19	small_airport	Laurie Field	41.968201	-72.539803	129	US	US-CT	Hazardville			CT19	CT19
16977	CT20	small_airport	Rankl Field	41.599591	-72.434278	350	US	US-CT	Marlborough			CT20	CT20
597694	CT21	small_airport	Sunnyvale Field	41.460623	-71.829997	213	US	US-CT	North Stonington			CT21	CT21
16981	CT24	small_airport	North Canaan Aviation Facilities Inc Airport	42.0453987121582	-73.3386993408203	658	US	US-CT	North Canaan			CT24	CT24
16986	CT29	small_airport	Valley Farm Airport	42.013271	-72.472519	221	US	US-CT	Somers			CT29	CT29
16989	CT32	small_airport	Gallup Farm Airport	41.535400390625	-71.8345031738281	440	US	US-CT	Voluntown			CT32	CT32
16993	CT36	small_airport	Gager Field	41.564499	-72.197304	465	US	US-CT	Bozrah			CT36	CT36
16996	CT39	small_airport	Maplewood Farm Airport	41.468575	-72.708857	280	US	US-CT	Durham			CT39	CT39
16999	CT42	small_airport	Wings Ago Airstrip	41.8501014709473	-73.2661972045898	1585	US	US-CT	Goshen			CT42	CT42
17000	CT43	small_airport	Spruce Airport	41.5937004089355	-71.9311981201172	200	US	US-CT	Jewett City			CT43	CT43
17001	CT44	small_airport	Ripley Field	41.785701751709	-73.3087005615234	1330	US	US-CT	Litchfield			CT44	CT44
17005	CT48	small_airport	Wychwood Field	41.4367980957031	-71.9253997802734	316	US	US-CT	Mystic			CT48	CT48
17008	CT51	small_airport	Docktors Field	41.5334014892578	-73.4161987304688	300	US	US-CT	New Milford			CT51	CT51
17009	CT52	small_airport	Flying Ridge Airstrip	41.3681983947754	-73.2911987304688	610	US	US-CT	Newtown			CT52	CT52
17016	CT59	small_airport	Good Hill Farm Airport	41.5500984191895	-73.2661972045898	949	US	US-CT	Roxbury			CT59	CT59
17021	CT66	small_airport	Long View Landing Airport	41.6668014526367	-73.2828979492188	940	US	US-CT	Washington			CT66	CT66
17029	CT74	small_airport	Westford Airstrip	41.951405	-72.181578	900	US	US-CT	Ashford			CT74	CT74
17035	CT80	small_airport	Stonington Airpark	41.3473014831543	-71.8859024047852	7	US	US-CT	Stonington			CT80	CT80
17039	CT85	small_airport	Roberts Farm Airport	41.8898010253906	-72.6150970458984	37	US	US-CT	East Windsor			CT85	CT85
17050	CT96	small_airport	Green Acres Airport	41.709355	-72.971253	950	US	US-CT	Bristol			CT96	CT96
17055	CXC	small_airport	Chitina Airport	61.582901	-144.427002	556	US	US-AK	Chitina		CXC	CXC	CXC
17060	CZN	small_airport	Chisana Airport	62.071201	-142.048004	3318	US	US-AK	Chisana		CZN	CZN	CZN
17061	CZO	small_airport	Chistochina Airport	62.5634994507	-144.669006348	1850	US	US-AK	Chistochina		CZO	CZO	CZO
45971	D03	small_airport	Kulm Municipal Airport	46.306764	-98.938833	1959	US	US-ND	Kulm				D03
17062	D06	small_airport	Minto Municipal Airport	48.292493	-97.393997	820	US	US-ND	Minto			KD06	D06
17064	D15	small_airport	Lake Isabella Airpark	43.644501	-84.982002	886	US	US-MI	Lake Isabella			D15	D15
17065	D20	small_airport	Yale Airport	43.111072	-82.786725	814	US	US-MI	Yale			KD20	D20
17066	D24	small_airport	Fessenden Municipal Airport	47.6596984863281	-99.661003112793	1619	US	US-ND	Fessenden			D24	D24
17068	D29	small_airport	Drayton Municipal Airport	48.6185989379883	-97.1759033203125	798	US	US-ND	Drayton			D29	D29
17069	D32	small_airport	Starbuck Municipal Airport	45.598876	-95.535994	1141	US	US-MN	Starbuck			D32	D32
19598	D38	small_airport	Canandaigua Airport	42.908902	-77.325226	814	US	US-NY	Ontario County IDA		IUA	KIUA	IUA
17070	D41	small_airport	Stephen Municipal Airport	48.461182	-96.865764	830	US	US-MN	Stephen			D41	D41
17071	D43	small_airport	Hopewell Airpark	42.9194984436035	-77.2427978515625	730	US	US-NY	Canandaigua			D43	D43
17072	D49	small_airport	Columbus Municipal Airport	48.898602	-102.792	1930	US	US-ND	Columbus			D49	D49
17073	D51	small_airport	Clarence Aerodrome	43.0666999816895	-78.6830978393555	589	US	US-NY	Buffalo			D51	D51
17074	D52	small_airport	Geneseo Airport	42.798698425293	-77.8424987792969	560	US	US-NY	Geneseo			D52	D52
17075	D58	small_airport	Timber Lake Municipal Airport	45.415001	-101.083	2193	US	US-SD	Timber Lake			D58	D58
17076	D59	small_airport	Gowanda Airport	42.501542	-78.950518	830	US	US-NY	Gowanda				D59
17077	D61	small_airport	Towner Municipal Airport	48.3582992553711	-100.391998291016	1484	US	US-ND	Towner			D61	D61
17078	D63	small_airport	Dinsmore Airport	40.492018	-123.59813	2375	US	US-CA	Dinsmore			KD63	D63
17079	D65	small_airport	Corsica Municipal Airport	43.43344	-98.39879	1579	US	US-SD	Corsica			D65	D65
17080	D66	small_airport	Delta Junction Airport	64.049861	-145.722656	1150	US	US-AK	Delta Junction		DJN	D66	D66
17081	D67	small_airport	Creekside Airport	42.915191	-77.384474	820	US	US-NY	Holcomb			NY95	NY95
17082	D69	small_airport	Rogersburg Airport	46.074401	-116.966003	869	US	US-WA	Anatone				D69
17088	D79	small_airport	Dart Airport	42.2681007385254	-79.4816970825195	1330	US	US-NY	Mayville			D79	D79
17089	D80	small_airport	Olcott-Newfane Airport	43.321712	-78.726033	315	US	US-NY	Burt			D80	D80
17090	D81	small_airport	Red Lake Falls Municipal Airport	47.8250007629395	-96.2577972412109	1061	US	US-MN	Red Lake Falls			D81	D81
17091	D82	small_airport	Ovid Airport	42.6548004150391	-76.7963027954102	1062	US	US-NY	Ovid			D82	D82
17092	D85	small_airport	Campbell Field	42.155334	-79.015757	1665	US	US-NY	Randolph			85NK	85NK
17093	D88	small_airport	Pratt's Eastern Divide Airport	42.149612	-79.684503	1640	US	US-NY	Mina			KD88	D88
17094	D90	small_airport	Mancelona Municipal Airport	44.923913	-85.068884	1133	US	US-MI	Mancelona				D90
17095	D91	small_airport	Spencerport Airpark	43.1694984436035	-77.8182983398438	614	US	US-NY	Spencerport			D91	D91
17113	DCK	small_airport	Dahl Creek Airport	66.943298	-156.904999	260	US	US-AK	Dahl Creek		DCK	PODC	DCK
17114	DDT	small_airport	Duffys Tavern Airport	62.724602	-143.921005	2420	US	US-AK	Slana			PADT	DDT
17115	DE00	small_airport	Doyle's Airport	39.0206985473633	-75.5771026611328	51	US	US-DE	Felton			DE00	DE00
17119	DE04	small_airport	Newberg Airport	39.2916984558105	-75.5749969482422	20	US	US-DE	Smyrna			DE04	DE04
17124	DE09	small_airport	Johnsons Airport	39.0681991577148	-75.4885025024414	43	US	US-DE	Magnolia			DE09	DE09
17125	DE10	small_airport	Kimbowrosa Farm Airport	38.9668006896973	-75.4663009643555	40	US	US-DE	Milford			DE10	DE10
17126	DE11	small_airport	Drummond Airport	38.9057006835938	-75.4010009765625	33	US	US-DE	Milford			DE11	DE11
17129	DE14	small_airport	Huey Airport	38.7439994812012	-75.5348968505859	45	US	US-DE	Bridgeville			DE14	DE14
17130	DE15	small_airport	Pevey Airport	38.6125984191895	-75.6996994018555	40	US	US-DE	Seaford			DE15	DE15
17132	DE17	small_airport	Sugar Hill Airport	38.7779006958008	-75.5832977294922	45	US	US-DE	Greenwood			DE17	DE17
17134	DE19	small_airport	Duffy's Airport	39.3258018493652	-75.7416000366211	69	US	US-DE	Townsend			DE19	DE19
17135	DE20	small_airport	Spirit Airpark	39.3736000061035	-75.7457962036133	80	US	US-DE	Townsend			DE20	DE20
17136	DE21	small_airport	West Private Airport	38.517901	-75.159874	21	US	US-DE	Frankford			DE21	DE21
17138	DE23	small_airport	Ockel Farms Airport	38.750301361084	-75.3600006103516	47	US	US-DE	Milton			DE23	DE23
17140	DE25	small_airport	Eagle Crest-Hudson Airport	38.7761001586914	-75.2335968017578	28	US	US-DE	Milton			DE25	DE25
17144	DE29	small_airport	Scotty's Place Airport	39.3750991821289	-75.6440963745117	40	US	US-DE	Smyrna			DE29	DE29
17147	DE32	small_airport	Belfair Airport	38.9749984741211	-75.61669921875	64	US	US-DE	Felton			DE32	DE32
17149	DE34	small_airport	Townsend A Airport	39.4142990112305	-75.6630020141602	65	US	US-DE	Townsend			DE34	DE34
17154	DTG	small_airport	Dwight Airport	41.133301	-88.440804	632	US	US-IL	Dwight			KDTG	DTG
17156	E07	small_airport	Tatum Airport	33.2611999512	-103.277000427	3986	US	US-NM	Tatum			18T	18T
17159	E32	small_airport	Lindrith Airpark	36.2914009094238	-107.055999755859	7202	US	US-NM	Lindrith			E32	E32
17160	E36	small_airport	Georgetown Airport	38.921100616455	-120.86499786377	2623	US	US-CA	Georgetown			E36	E36
17161	E37	small_airport	Flying J Ranch Airport	32.846316	-109.87946	3114	US	US-AZ	Pima				E37
17162	E40	small_airport	Wilson's Airport	35.650069	-81.356737	985	US	US-NC	Hickory			KE40	E40
45968	E53	small_airport	Engler Field	43.846233	-83.046792	725	US	US-MI	Bad Axe			KE53	E53
17164	E55	small_airport	Ocean Ridge Airport	38.801602	-123.530504	940	US	US-CA	Gualala			KE55	E55
316238	E58	small_airport	Bird Dog Airfield	33.3074	-97.3472	893	US	US-TX	Krum			E58	E58
17167	E68	small_airport	Estrella Sailport Gliderport	33.0853	-112.161003	1273	US	US-AZ	Maricopa			KE68	E68
17168	E70	small_airport	Huber Airpark	29.602274	-97.990572	556	US	US-TX	Seguin				E70
17169	E79	small_airport	Sierra Sky Park Airport	36.840177	-119.86943	321	US	US-CA	Fresno			E79	E79
17170	E81	small_airport	Superior Municipal Airport	33.28139	-111.128941	2646	US	US-AZ	Superior			KE81	E81
17171	E85	small_airport	Denio Junction Airport	41.9541015625	-118.630996704102	4202	US	US-NV	Denio			E85	E85
17172	E92	small_airport	Estancia Municipal Airport	34.7634010314941	-106.041000366211	6100	US	US-NM	Estancia			E92	E92
17173	E94	small_airport	Glenwood Airport	33.353219	-108.867197	5428	US	US-NM	Glenwood				E94
17186	F09	small_airport	Olustee Municipal Airport	34.5125999450684	-99.4294967651367	1346	US	US-OK	Olustee			F09	F09
17187	F13	small_airport	Shell Creek Airpark	26.968900680542	-81.9156036376953	20	US	US-FL	Punta Gorda			F13	F13
17188	F23	small_airport	Ranger Municipal Airport	32.4525985718	-98.682800293	1470	US	US-TX	Ranger		RGR	F23	F23
17189	F25	small_airport	Brownsville Airpark	39.4552	-121.292	2120	US	US-CA	Brownsville			2CL1	2CL1
17192	F78	small_airport	Horseshoe Bend Airport	32.572899	-97.872498	715	US	US-TX	Weatherford			F78	F78
17194	F92	small_airport	Kingfisher Airport	35.876497	-97.95293	1067	US	US-OK	Kingfisher			KF92	F92
17195	F95	small_airport	Calhoun County Airport	30.486899	-85.113798	118	US	US-FL	Blountstown			F95	F95
17201	FA08	small_airport	Orlampa Inc Airport / Fantasy of Flight	28.166763	-81.809603	139	US	US-FL	Polk City			FA08	FA08
17202	FA09	small_airport	Arliss M Airport	29.340799331665	-82.2637023925781	200	US	US-FL	Fairfield			FA09	FA09
17204	FA11	small_airport	Bird Field	30.6224002838135	-83.2593002319336	150	US	US-FL	Jennings			FA11	FA11
17210	FA18	small_airport	Devils Garden Strip	28.451099395752	-81.0002975463867	18	US	US-FL	La Belle			FA18	FA18
17216	FA24	small_airport	Horseshoe Acres Airpark	27.0932998657227	-80.6121978759766	9	US	US-FL	Indiantown			FA24	FA24
45344	FA25	small_airport	Black Creek Pass Airport	30.50095	-84.0781	95	US	US-FL	Tallahasse			FA25	FA25
17217	FA26	small_airport	Dogwood Farm Airport	30.5372009277344	-84.4518966674805	200	US	US-FL	Havana			FA26	FA26
17219	FA29	small_airport	Lumar Field	30.1308002471924	-83.5494003295898	65	US	US-FL	Perry			FA29	FA29
17220	FA30	small_airport	Redtail Airstrip	29.2791996002	-82.5	65	US	US-FL	Morriston			FA30	FA30
17222	FA32	small_airport	Circle P Airport	30.1033000946045	-83.4503021240234	83	US	US-FL	Perry			FA32	FA32
17225	FA35	small_airport	Lindbergh's Landing	25.619499	-80.488701	9	US	US-FL	Miami			FA35	FA35
17226	FA36	small_airport	White Farms Airport	29.5126991271973	-82.8748016357422	46	US	US-FL	Chiefland			FA36	FA36
17227	FA37	small_airport	Wing South Airpark	26.116538	-81.702318	9	US	US-FL	Naples			FA37	FA37
17228	FA38	small_airport	Woods and Lakes Airpark	29.1236000061035	-81.8870010375977	100	US	US-FL	Oklawaha			FA38	FA38
17230	FA40	small_airport	Hidden Lake Airport	28.282499	-82.645699	30	US	US-FL	New Port Richey			FA40	FA40
17232	FA42	small_airport	Sheets Airport	28.5328998565674	-81.8467025756836	118	US	US-FL	Groveland			FA42	FA42
17233	FA43	small_airport	Dog Island Airport	29.810698	-84.588508	4	US	US-FL	Carrabelle			FA43	FA43
17234	FA44	small_airport	Willis Gliderport	26.5480995178223	-80.2147979736328	18	US	US-FL	Boynton Beach			FA44	FA44
17239	FA49	small_airport	Shady International Airport	29.096858	-82.178309	102	US	US-FL	Ocala			FA49	FA49
17240	FA50	small_airport	Wings-N-Wheels Airport	29.3614006042	-82.1498031616	82	US	US-FL	Reddick			FA50	FA50
17241	FA51	small_airport	Sky Manor Airport	26.739	-81.506203	15	US	US-FL	La Belle			FA51	FA51
17244	FA54	small_airport	Coral Creek Airport	26.8545	-82.251198	4	US	US-FL	Placida			FA54	FA54
17245	FA55	small_airport	Garnair Airport	30.7796993255615	-85.7683029174805	105	US	US-FL	Bonifay			FA55	FA55
17250	FA60	small_airport	Vince's Condominium Association Airport	27.238899230957	-81.3859024047852	115	US	US-FL	Lake Placid			FA60	FA60
17252	FA62	small_airport	Santa Fe River Ranch Airport	29.916900634766	-82.483200073242	145	US	US-FL	Alachua			FA62	FA62
17254	FA64	small_airport	Montgomery Ranch Airport	27.074499130249	-81.5865020751953	75	US	US-FL	Arcadia			FA64	FA64
17258	FA69	small_airport	Duda Airstrip	26.5877990722656	-80.6372985839844	14	US	US-FL	Belle Glade			FA69	FA69
17259	FA71	small_airport	The Cedars Airfield	29.2280006408691	-82.9437026977539	8	US	US-FL	Cedar Key			FA71	FA71
17262	FA74	small_airport	Romor Ranch Airport	25.98564	-81.041733	12	US	US-FL	Ochopee			FA74	FA74
17268	FA81	small_airport	Tavernaero Park Airport	25.004848	-80.533279	10	US	US-FL	Tavernier			FA81	FA81
17270	FA83	small_airport	Orlando North Airpark	28.72156	-81.654825	80	US	US-FL	Zellwood			FA83	FA83
341067	FA86	small_airport	Early Bird Airport	29.21464	-82.371656	71	US	US-FL	Ocala			FA86	FA86
45356	FA88	small_airport	Pittman Oaks Airport	30.425042	-83.048469	83	US	US-FL	Live Oak			FA88	FA88
509071	FA89	small_airport	Suwanee Valley Airport	30.373585	-82.71963	133	US	US-FL	White Springs,			FA89	FA89
45912	FA99	small_airport	Fantasy Field Airstrip	46.587833	-122.865778	300	US	US-WA	Chehalis			FA99	FA99
17273	FD02	small_airport	Patch O Blue Airport	29.485001	-82.022003	80	US	US-FL	Orange Springs			FD02	FD02
17274	FD03	small_airport	The Funny Farm Airport	30.800199508667	-86.4355010986328	200	US	US-FL	Crestview			FD03	FD03
17275	FD04	small_airport	Leeward Air Ranch Airport	29.0841007232666	-82.0323028564453	86	US	US-FL	Ocala/Belleview			FD04	FD04
17279	FD08	small_airport	Antiquers Aerodrome	26.465401	-80.149803	23	US	US-FL	Delray Beach			FD08	FD08
